date,month,time,carbon_monoxide,tin_oxide,hydrocarbons,benzene,titania,nitrous_oxide,tungsten_oxide,nitrous_dioxide,indium_oxide,temperature,relative_humidity,absolute_humidity
15/07/2004,,23,1.9,1010,-200,10.8,1006,102,779,100,1000,24.5,35.7,1.0807
16/07/2004,,0,1.7,981,-200,10.2,985,99,779,97,1020,24.3,36.3,1.0852
16/07/2004,,1,1,886,-200,6.5,834,48,904,67,767,23.8,36.9,1.0748
16/07/2004,,2,0.7,821,-200,3.9,706,36,1021,58,674,23.7,37.3,1.0760
16/07/2004,,3,0.5,784,-200,2.8,641,-200,1114,-200,588,22.2,40.6,1.0729
16/07/2004,,4,0.4,771,-200,2.1,593,30,1155,45,545,21.6,42.2,1.0762
16/07/2004,,5,0.6,819,-200,3.4,677,56,1048,62,685,20.3,46.8,1.1000
16/07/2004,,6,0.7,836,-200,4.7,747,51,961,59,702,20.7,45.9,1.1088
16/07/2004,,7,2.4,1114,-200,15.8,1174,172,667,102,1188,20.5,47.7,1.1419
16/07/2004,,8,4.4,1319,-200,26.6,1470,316,520,154,1589,22.4,46.6,1.2470
16/07/2004,,9,3.1,1211,-200,14.8,1143,269,632,157,1331,24.2,48.5,1.4452
16/07/2004,,10,2,1051,-200,9.3,950,196,802,138,1040,28.8,33.0,1.2825
16/07/2004,,11,2.1,1108,-200,12.0,1049,206,749,142,1137,32.8,25.2,1.2325
16/07/2004,,12,2.1,1014,-200,10.9,1012,156,795,125,851,34.4,19.9,1.0647
16/07/2004,,13,2.1,1003,-200,11.9,1047,120,769,120,782,36.5,16.7,145
16/07/2004,,14,2.2,1021,-200,13.2,1092,161,764,150,908,37.5,14.3,0.9099
16/07/2004,,15,1.6,986,-200,8.9,937,114,833,120,806,38.0,15.5,1.0119
16/07/2004,,16,2.4,1098,-200,13.0,1084,191,754,173,985,38.1,16.5,1.0828
16/07/2004,,17,3.3,1157,-200,18.2,1245,236,665,187,1211,37.3,17.3,1.0840
16/07/2004,,18,4,1190,-200,23.7,1395,287,606,206,1411,35.9,17.7,1.0316
16/07/2004,,19,4.1,1183,-200,21.6,1341,266,628,187,1395,32.4,21.5,1.0303
16/07/2004,,20,4.2,1231,-200,21.6,1341,274,626,170,1578,30.3,25.6,1.0879
16/07/2004,,21,2.9,1102,-200,16.5,1195,196,690,149,1325,28.5,27.8,1.0665
16/07/2004,,22,2.3,1041,-200,12.3,1060,144,748,124,1185,26.9,30.5,1.0671
16/07/2004,,23,2.2,1090,-200,13.6,1103,142,695,119,1235,25.7,33.5,1.0918
17/07/2004,,0,2.1,1074,-200,12.8,1078,124,685,108,1317,24.7,36.9,1.1302
17/07/2004,,1,1.6,977,-200,9.4,956,93,765,93,1114,23.6,39.2,1.1306
17/07/2004,,2,1.2,949,-200,8.3,910,71,816,77,1015,22.2,43.0,1.1363
17/07/2004,,3,1.2,912,-200,6.7,842,-200,863,-200,1015,21.2,45.8,1.1353
17/07/2004,,4,0.9,863,-200,4.6,746,56,919,76,961,21.3,45.9,1.1471
17/07/2004,,5,0.6,834,-200,3.6,689,46,988,58,796,21.6,45.0,1.1510
17/07/2004,,6,0.7,865,-200,5.0,764,51,917,63,826,21.3,46.5,1.1608
17/07/2004,,7,1.3,974,-200,8.2,908,83,793,75,1057,21.1,46.9,1.1585
17/07/2004,,8,2,1079,-200,10.7,1004,175,713,111,1302,22.8,43.0,1.1731
17/07/2004,,9,1.9,1084,-200,10.3,990,148,734,116,1284,25.0,38.3,1.1980
17/07/2004,,10,2.2,1107,-200,12.9,1080,167,714,138,1348,30.9,26.9,1.1835
17/07/2004,,11,1.9,1040,-200,11.0,1015,120,775,117,1025,35.1,19.2,1.0664
17/07/2004,,12,1.5,1019,-200,8.3,913,78,840,94,759,36.9,17.2,1.0576
17/07/2004,,13,1.4,1003,-200,8.2,907,76,862,91,680,39.3,13.9,0.9715
17/07/2004,,14,1,925,-200,5.2,772,45,1001,60,516,40.3,12.6,0.9302
17/07/2004,,15,1,910,-200,4.6,743,54,1039,66,500,39.7,13.5,0.9650
17/07/2004,,16,1.4,1012,-200,7.2,868,70,884,87,700,41.1,13.1,1.0124
17/07/2004,,17,1.6,1100,-200,9.4,954,87,809,106,1360,40.1,14.9,1.0828
17/07/2004,,18,1.6,1046,-200,8.0,901,69,849,94,722,37.4,17.0,1.0757
17/07/2004,,19,2.1,1083,-200,10.7,1003,95,787,112,842,34.0,19.2,173
17/07/2004,,20,2,1050,-200,9.6,962,107,810,120,879,31.7,21.6,0.9959
17/07/2004,,21,1.9,1050,-200,8.7,927,88,830,106,836,29.7,24.2,0.9926
17/07/2004,,22,2.3,1142,-200,11.6,1035,100,746,112,1062,27.9,27.6,1.0252
17/07/2004,,23,2.4,1165,-200,11.8,1043,125,717,120,1188,26.8,29.9,1.0402
18/07/2004,,0,2.2,1136,-200,10.5,995,132,727,114,1236,25.8,33.0,1.0826
18/07/2004,,1,1.2,986,-200,5.5,790,57,869,70,853,26.3,33.1,1.1199
18/07/2004,,2,1.1,971,-200,5.5,790,46,871,64,875,24.3,38.1,1.1398
18/07/2004,,3,0.8,908,-200,3.8,701,-200,971,-200,704,24.7,36.4,1.1158
18/07/2004,,4,-200,882,-200,2.9,648,34,1023,55,666,23.3,39.5,1.1176
18/07/2004,,5,0.6,900,-200,3.4,674,33,974,50,679,21.1,45.6,1.1246
18/07/2004,,6,0.7,935,-200,4.1,716,50,915,62,877,20.2,48.5,1.1319
18/07/2004,,7,0.4,939,-200,4.1,718,39,927,53,826,21.3,45.5,1.1405
18/07/2004,,8,0.6,982,-200,4.7,750,84,893,85,881,22.6,31.0,0.8372
18/07/2004,,9,0.9,1088,-200,7.1,862,93,786,102,1110,25.7,34.8,1.1292
18/07/2004,,10,0.9,1065,-200,7.4,872,82,831,97,927,31.6,23.8,1.0842
18/07/2004,,11,0.8,1016,-200,7.3,868,73,889,91,665,36.3,16.3,0.9727
18/07/2004,,12,0.4,930,-200,4.2,723,43,1035,62,474,37.9,15.0,0.9728
18/07/2004,,13,0.3,928,-200,4.1,716,39,1060,57,459,39.4,13.7,0.9639
18/07/2004,,14,0.1,889,-200,3.8,698,27,1132,40,437,40.2,12.3,0.8983
18/07/2004,,15,0.5,966,-200,5.8,802,46,968,60,607,41.3,11.9,0.9252
18/07/2004,,16,0.4,973,-200,5.6,792,53,977,70,620,41.4,11.8,0.9282
18/07/2004,,17,0.3,950,-200,4.8,754,38,1003,53,551,40.1,13.6,0.9953
18/07/2004,,18,0.4,982,-200,5.3,780,39,974,54,532,37.6,16.4,1.0458
18/07/2004,,19,0.6,990,-200,6.1,814,49,929,58,578,33.9,20.3,1.0522
18/07/2004,,20,0.8,1017,-200,7.4,873,68,874,73,721,31.6,22.9,1.0469
18/07/2004,,21,1.2,1067,-200,9.0,938,102,825,99,912,29.7,24.8,1.0160
18/07/2004,,22,1.6,1147,-200,11.7,1040,123,745,102,1155,29.0,27.0,1.0630
18/07/2004,,23,1.2,1132,-200,11.0,1014,106,728,101,1279,27.9,30.4,1.1249
19/07/2004,,0,0.5,976,-200,6.0,814,66,855,77,1018,28.0,30.6,1.1396
19/07/2004,,1,0.3,920,-200,4.3,730,43,944,55,842,26.8,32.3,1.1235
19/07/2004,,2,0.1,879,-200,2.8,642,33,1031,51,740,26.6,33.0,1.1338
19/07/2004,,3,-200,854,-200,2.3,604,-200,1090,-200,625,23.7,38.6,1.1159
19/07/2004,,4,0.1,880,-200,2.9,649,33,1022,50,739,22.2,42.8,1.1317
19/07/2004,,5,0.3,925,-200,4.1,717,75,936,75,970,21.2,46.3,1.1501
19/07/2004,,6,0.8,1044,-200,8.3,912,111,758,89,1177,21.4,46.5,1.1720
19/07/2004,,7,2.3,1279,-200,16.6,1197,250,599,112,1518,22.9,43.0,1.1826
19/07/2004,,8,3.4,1403,-200,25.6,1443,313,508,142,1811,25.2,38.6,1.2215
19/07/2004,,9,2.5,1282,-200,17.7,1230,263,594,145,1696,27.1,34.9,1.2310
19/07/2004,,10,2.4,1262,-200,16.2,1187,282,633,165,1603,32.4,24.8,1.1886
19/07/2004,,11,2.1,1195,-200,15.1,1153,226,678,159,1370,36.8,18.0,1.0945
19/07/2004,,12,-200,1173,-200,14.3,1127,176,709,159,1194,39.1,16.0,1.1100
19/07/2004,,13,-200,1102,-200,10.8,1007,120,777,131,880,39.2,16.4,1.1439
19/07/2004,,14,-200,1076,-200,10.1,982,96,799,123,748,40.5,14.9,1.1110
19/07/2004,,15,-200,1078,-200,10.9,1012,115,777,129,868,41.4,13.8,1.0786
19/07/2004,,16,-200,1100,-200,11.0,1014,108,761,126,959,40.5,14.9,1.1140
19/07/2004,,17,-200,1234,-200,16.8,1205,142,658,149,1160,39.6,17.0,1.2064
19/07/2004,,18,-200,1323,-200,20.7,1316,219,586,200,1453,37.7,19.8,1.2715
19/07/2004,,19,-200,1263,-200,19.5,1283,193,610,174,1400,34.3,24.2,1.2857
19/07/2004,,20,-200,1216,-200,14.6,1136,128,658,131,1265,31.7,28.1,1.2912
19/07/2004,,21,-200,1247,-200,14.3,1127,127,664,135,1366,30.2,30.8,1.3008
19/07/2004,,22,-200,1264,-200,15.9,1177,132,628,134,1593,29.4,33.0,1.3343
19/07/2004,,23,-200,1111,-200,10.3,988,77,728,96,1336,29.2,33.1,1.3202
20/07/2004,,0,-200,1068,-200,8.8,931,72,762,94,1317,27.6,36.6,1.3320
20/07/2004,,1,-200,1015,-200,6.8,850,57,802,79,1173,27.2,36.9,1.3147
20/07/2004,,2,-200,989,-200,6.3,827,56,827,79,1163,25.4,41.0,1.3079
20/07/2004,,3,-200,930,-200,3.9,708,-200,924,-200,1012,25.2,41.5,1.3106
20/07/2004,,4,-200,952,-200,4.1,717,64,879,89,1164,23.4,47.4,1.3475
20/07/2004,,5,-200,981,-200,4.7,747,52,856,69,1090,25.1,44.0,1.3794
20/07/2004,,6,-200,1138,-200,9.9,974,122,683,91,1338,23.9,46.5,1.3637
20/07/2004,,7,-200,1472,-200,24.8,1424,314,499,135,1808,24.8,43.2,1.3387
20/07/2004,,8,-200,1626,-200,37.3,1713,395,412,166,2176,27.0,38.7,1.3610
20/07/2004,,9,-200,1480,-200,26.2,1460,357,494,189,2028,29.4,33.6,1.3526
20/07/2004,,10,-200,1367,-200,21.6,1342,308,567,193,1758,34.8,23.4,1.2781
20/07/2004,,11,-200,1245,-200,16.1,1181,184,645,164,1350,38.1,18.5,1.2108
20/07/2004,,12,-200,1194,-200,13.0,1083,128,685,139,1060,38.9,18.0,1.2318
20/07/2004,,13,-200,1156,-200,13.4,1096,125,713,130,954,39.8,16.0,1.1444
20/07/2004,,14,-200,1107,-200,13.7,1106,135,727,129,1024,41.7,12.5,0.9941
20/07/2004,,15,-200,1127,-200,14.0,1117,158,714,132,1092,42.8,12.3,1.0326
20/07/2004,,16,-200,1083,-200,10.4,994,106,771,101,927,41.4,14.2,1.1128
20/07/2004,,17,-200,1289,-200,17.5,1225,163,632,145,1274,41.3,15.5,1.2100
20/07/2004,,18,-200,1209,-200,12.9,1082,143,685,133,978,38.3,19.4,1.2851
20/07/2004,,19,-200,1221,-200,14.9,1145,96,648,110,1050,34.7,23.3,1.2653
20/07/2004,,20,-200,1255,-200,15.5,1164,127,638,126,1301,32.6,26.3,1.2754
20/07/2004,,21,-200,1163,-200,11.2,1022,95,695,102,1141,30.9,29.0,1.2750
20/07/2004,,22,-200,1234,-200,14.3,1126,104,644,104,1252,30.1,30.2,1.2711
20/07/2004,,23,-200,1240,-200,14.2,1124,131,645,112,1300,29.0,33.4,1.3149
21/07/2004,,0,-200,1128,-200,10.0,978,92,733,89,1193,28.3,36.8,1.3906
21/07/2004,,1,-200,1057,-200,7.6,881,53,784,67,1081,27.6,38.2,1.3911
21/07/2004,,2,-200,1026,-200,5.8,801,45,816,63,1094,25.8,43.1,1.4113
21/07/2004,,3,-200,925,-200,3.1,656,-200,967,-200,917,27.4,39.1,1.4072
21/07/2004,,4,-200,917,-200,2.7,635,19,1006,34,727,26.3,40.9,1.3803
21/07/2004,,5,-200,1011,-200,5.4,782,75,828,73,1116,23.3,50.1,1.4100
21/07/2004,,6,-200,1079,-200,7.3,869,84,751,76,1223,23.1,49.7,1.3863
21/07/2004,,7,-200,1322,-200,18.4,1250,160,562,102,1556,24.2,46.4,1.3834
21/07/2004,,8,-200,1526,-200,27.7,1495,286,471,140,1904,25.8,42.2,1.3774
21/07/2004,,9,-200,1338,-200,16.9,1207,212,576,150,1697,28.1,37.3,1.3922
21/07/2004,,10,-200,1421,-200,22.1,1354,279,545,194,1854,33.9,26.8,1.3970
21/07/2004,,11,-200,1197,-200,17.0,1209,207,656,162,1306,38.0,17.2,1.1227
21/07/2004,,12,-200,1116,-200,12.4,1063,140,736,138,980,38.9,15.9,1.0896
21/07/2004,,13,-200,1115,-200,11.5,1031,110,741,123,870,40.4,15.0,1.1125
21/07/2004,,14,-200,1018,-200,7.5,880,67,865,86,613,40.1,15.2,1.1065
21/07/2004,,15,-200,1109,-200,10.3,989,98,778,107,819,42.0,14.2,1.1517
21/07/2004,,16,-200,1105,-200,10.2,984,97,767,106,868,42.7,14.4,1.2092
21/07/2004,,17,-200,1128,-200,11.5,1032,87,733,99,876,41.6,14.5,1.1483
21/07/2004,,18,4.1,1301,-200,17.0,1210,124,623,140,1153,39.6,18.8,1.3413
21/07/2004,,19,3.8,1416,-200,21.5,1339,165,544,163,1492,36.1,25.5,1.4949
21/07/2004,,20,3.4,1301,-200,18.6,1256,164,593,144,1382,33.3,29.9,1.5079
21/07/2004,,21,2.9,1261,-200,15.3,1158,122,628,120,1303,31.2,33.2,1.4831
21/07/2004,,22,3.1,1295,-200,17.0,1211,134,602,120,1404,30.1,35.8,1.5034
21/07/2004,,23,3.5,1239,-200,14.4,1129,121,637,106,1308,28.9,39.1,1.5370
22/07/2004,,0,2.4,1229,-200,13.6,1103,112,627,95,1320,27.8,43.3,1.5929
22/07/2004,,1,1.6,1125,-200,9.6,963,62,713,70,1179,26.9,46.1,1.6080
22/07/2004,,2,1.3,1044,-200,6.4,832,50,794,67,1160,26.4,47.1,1.5947
22/07/2004,,3,0.9,976,-200,4.8,754,-200,842,-200,1070,25.2,51.4,1.6210
22/07/2004,,4,1,1015,-200,5.4,781,72,796,70,1181,23.8,55.4,1.6073
22/07/2004,,5,0.8,954,-200,4.1,715,48,867,50,1010,24.9,50.6,1.5755
22/07/2004,,6,1.1,1032,-200,6.3,826,58,781,60,1075,25.0,49.2,1.5418
22/07/2004,,7,4.4,1518,-200,26.9,1476,306,469,127,1839,24.7,50.9,1.5593
22/07/2004,,8,-200,1602,-200,35.6,1678,351,410,149,2105,26.4,46.3,1.5722
22/07/2004,,9,-200,1362,-200,17.5,1225,252,551,158,1826,28.1,42.0,1.5735
22/07/2004,,10,3.3,1394,-200,19.9,1294,266,555,190,1834,34.0,29.9,1.5614
22/07/2004,,11,2.1,1205,-200,12.6,1070,159,682,127,1268,37.3,22.9,1.4373
22/07/2004,,12,2.1,1210,-200,14.0,1118,144,658,130,1422,40.1,19.0,1.3849
22/07/2004,,13,2,1138,-200,12.2,1055,117,712,125,1028,42.0,15.8,1.2759
22/07/2004,,14,1.5,1079,-200,11.1,1019,108,749,113,929,42.8,14.3,1.2003
22/07/2004,,15,2.1,1158,-200,14.3,1126,153,693,143,1150,44.3,13.0,1.1830
22/07/2004,,16,2.3,1186,-200,15.1,1151,166,680,157,1235,44.6,12.6,1.1684
22/07/2004,,17,2.8,1261,-200,18.6,1258,179,629,170,1315,43.4,14.8,1.2882
22/07/2004,,18,3.6,1339,-200,22.0,1352,225,569,187,1469,40.6,18.2,1.3680
22/07/2004,,19,4,1342,-200,23.0,1377,261,567,181,1515,37.1,21.3,1.3223
22/07/2004,,20,3.7,1317,-200,21.1,1327,228,575,158,1510,34.5,25.5,1.3680
22/07/2004,,21,2.5,1210,-200,15.0,1148,137,639,112,1327,32.2,30.4,1.4433
22/07/2004,,22,2.3,1220,-200,13.6,1105,116,643,100,1318,30.4,35.4,1.5144
22/07/2004,,23,2.5,1276,-200,14.6,1135,143,625,105,1436,29.4,38.7,1.5581
23/07/2004,,0,2.7,1270,-200,16.3,1189,157,592,107,1608,28.6,38.7,1.4921
23/07/2004,,1,1.3,1053,-200,8.8,933,72,743,72,1257,27.7,40.5,1.4835
23/07/2004,,2,0.8,956,-200,6.0,813,42,846,59,1094,28.0,39.8,1.4803
23/07/2004,,3,0.9,954,-200,5.5,790,-200,826,-200,1066,24.8,48.5,1.4953
23/07/2004,,4,0.5,912,-200,3.9,706,34,891,55,1022,25.6,45.8,1.4801
23/07/2004,,5,0.8,973,-200,5.8,802,74,806,70,1139,23.6,51.5,1.4852
23/07/2004,,6,1,1037,-200,8.2,906,75,743,59,1158,25.1,46.5,1.4615
23/07/2004,,7,2.9,1306,-200,20.1,1299,199,519,95,1602,24.5,48.3,1.4593
23/07/2004,,8,3.8,1367,-200,25.5,1441,262,470,120,1770,26.6,42.8,1.4675
23/07/2004,,9,3.5,1335,-200,21.6,1340,236,519,133,1651,29.0,37.6,1.4866
23/07/2004,,10,2.4,1250,-200,15.5,1166,186,626,133,1435,34.2,28.5,1.5071
23/07/2004,,11,1.8,1142,-200,11.2,1021,132,712,120,1159,37.3,22.9,1.4369
23/07/2004,,12,2.1,1168,-200,15.4,1160,140,671,132,1193,40.1,17.5,1.2721
23/07/2004,,13,2.1,1125,-200,14.6,1137,143,691,135,1094,42.2,14.6,1.1920
23/07/2004,,14,1.5,1083,-200,12.5,1066,99,725,121,912,41.9,15.2,1.2173
23/07/2004,,15,1.5,1080,-200,12.3,1059,107,733,123,908,43.1,13.8,1.1803
23/07/2004,,16,1.8,1085,-200,13.2,1091,130,723,129,1010,42.8,13.8,1.1681
23/07/2004,,17,2.1,1115,-200,14.7,1140,133,682,129,1020,41.1,16.5,1.2701
23/07/2004,,18,3,1259,-200,19.9,1295,188,600,156,1280,38.7,20.3,1.3743
23/07/2004,,19,2.8,1241,-200,19.1,1271,155,606,131,1287,35.8,24.1,1.3924
23/07/2004,,20,2.5,1156,-200,14.8,1144,154,651,115,1216,33.1,28.3,1.4121
23/07/2004,,21,1.4,1055,-200,8.6,922,95,784,79,990,30.1,33.9,1.4257
23/07/2004,,22,1.7,1144,-200,11.0,1014,110,712,86,1146,29.0,36.6,1.4431
23/07/2004,,23,1.8,1169,-200,13.0,1084,116,655,91,1273,28.5,38.4,1.4680
24/07/2004,,0,2.4,1195,-200,15.2,1156,153,621,99,1346,27.8,39.9,1.4682
24/07/2004,,1,1.9,1158,-200,12.1,1052,111,649,83,1353,27.0,42.8,1.5030
24/07/2004,,2,1.4,1075,-200,9.9,973,79,695,74,1231,26.4,44.5,1.5119
24/07/2004,,3,0.8,973,-200,6.0,810,-200,820,-200,1002,25.8,46.6,1.5269
24/07/2004,,4,0.7,989,-200,6.3,825,47,774,64,1126,25.1,48.5,1.5266
24/07/2004,,5,0.8,967,-200,5.5,789,61,810,61,995,24.6,52.2,1.5881
24/07/2004,,6,0.7,968,-200,5.8,803,56,806,62,1003,24.4,50.5,1.5243
24/07/2004,,7,1,1062,-200,8.1,902,69,733,65,1055,25.2,49.1,1.5546
24/07/2004,,8,1.7,1143,-200,10.0,979,109,677,79,1156,26.6,50.8,1.7419
24/07/2004,,9,1.9,1152,-200,9.9,976,111,672,90,1179,28.0,46.9,1.7480
24/07/2004,,10,2.3,1238,-200,13.1,1088,150,636,116,1306,32.7,34.5,1.6798
24/07/2004,,11,1.7,1103,-200,9.2,946,87,737,89,934,36.6,26.5,1.5990
24/07/2004,,12,1.3,1043,-200,6.7,843,64,799,68,689,37.8,26.3,1.6951
24/07/2004,,13,1.2,1058,-200,6.5,833,47,804,53,626,38.3,27.1,1.7970
24/07/2004,,14,0.8,960,-200,3.4,676,34,983,34,488,35.4,32.4,1.8370
24/07/2004,,15,0.9,972,-200,3.8,699,37,982,38,495,37.3,28.8,1.8087
24/07/2004,,16,1.1,1012,-200,5.2,775,49,899,53,562,36.6,28.2,1.6970
24/07/2004,,17,1.2,1021,-200,6.0,814,54,858,62,615,35.1,29.6,1.6452
24/07/2004,,18,1.3,1034,-200,6.0,812,70,866,82,660,32.3,33.4,1.5900
24/07/2004,,19,1.4,1026,-200,5.6,791,76,875,88,664,29.9,37.9,1.5745
24/07/2004,,20,1.2,966,-200,4.4,735,59,932,70,567,28.2,41.9,1.5776
24/07/2004,,21,0.9,948,-200,3.7,697,44,983,53,506,27.2,45.9,1.6316
24/07/2004,,22,1.1,984,-200,5.0,762,47,870,57,560,27.3,45.7,1.6308
24/07/2004,,23,1.5,1077,-200,7.1,859,71,790,73,724,27.0,47.1,1.6573
25/07/2004,,0,1.7,1163,-200,7.9,893,90,706,83,977,23.7,69.3,242
25/07/2004,,1,0.9,965,-200,3.7,692,45,927,52,653,23.8,63.5,1.8495
25/07/2004,,2,0.7,941,-200,3.6,687,44,949,52,642,24.7,56.9,1.7390
25/07/2004,,3,0.4,851,-200,2.1,589,-200,1119,-200,501,25.0,53.1,1.6541
25/07/2004,,4,-200,870,-200,2.0,581,15,1119,26,450,24.1,59.6,1.7657
25/07/2004,,5,0.3,834,-200,1.3,527,10,1242,17,427,22.5,69.1,1.8578
25/07/2004,,6,0.4,859,-200,1.7,561,19,1162,28,470,23.4,64.4,1.8350
25/07/2004,,7,0.4,843,-200,1.5,544,20,1242,29,447,24.4,57.9,1.7476
25/07/2004,,8,0.5,851,-200,1.6,551,30,1224,37,463,24.5,56.9,1.7225
25/07/2004,,9,0.5,853,-200,1.7,557,24,1215,31,454,24.9,54.8,1.7063
25/07/2004,,10,0.7,908,-200,2.7,632,35,1095,46,500,27.0,47.4,1.6661
25/07/2004,,11,0.9,928,-200,3.6,687,48,1025,66,528,27.6,43.7,1.5877
25/07/2004,,12,0.8,905,-200,3.0,652,41,1076,54,490,28.2,42.6,1.6062
25/07/2004,,13,0.8,901,-200,2.9,646,37,1105,50,488,29.1,40.8,1.6203
25/07/2004,,14,0.7,869,-200,2.5,619,32,1163,44,475,29.8,38.6,1.5911
25/07/2004,,15,0.8,891,-200,3.1,655,43,1107,52,486,31.5,34.5,1.5666
25/07/2004,,16,0.7,855,-200,2.3,606,28,1214,37,438,31.2,36.3,1.6217
25/07/2004,,17,0.8,911,-200,3.0,654,38,1102,51,477,30.0,41.3,1.7259
25/07/2004,,18,1.2,989,-200,4.0,713,72,954,78,626,27.6,47.5,1.7266
25/07/2004,,19,1.6,1048,-200,6.3,826,89,853,90,747,28.8,41.3,1.6164
25/07/2004,,20,1.6,1049,-200,6.6,839,103,846,110,858,28.5,41.6,1.5959
25/07/2004,,21,1.5,1035,-200,7.3,868,77,833,86,775,27.7,43.4,1.5833
25/07/2004,,22,1.5,1034,-200,6.8,850,84,831,88,803,27.3,44.1,1.5751
25/07/2004,,23,1.5,1022,-200,6.3,826,82,857,91,777,26.9,45.5,1.5926
26/07/2004,,0,1.5,1007,-200,5.9,809,81,876,93,770,26.6,47.2,1.6160
26/07/2004,,1,1.2,945,-200,4.8,755,50,935,68,663,26.0,48.0,1.5882
26/07/2004,,2,0.8,880,-200,2.9,649,30,1056,48,529,26.2,45.7,1.5324
26/07/2004,,3,-200,837,-200,2.2,597,-200,1129,-200,478,25.9,46.3,1.5240
26/07/2004,,4,-200,822,-200,1.8,569,14,1204,22,429,25.6,46.8,1.5111
26/07/2004,,5,-200,860,-200,2.5,623,51,1097,59,552,25.3,47.6,1.5159
26/07/2004,,6,-200,1023,-200,6.8,847,120,830,102,916,25.4,48.5,1.5507
26/07/2004,,7,-200,1150,-200,11.2,1020,180,686,116,1169,26.5,46.3,1.5768
26/07/2004,,8,-200,1088,-200,9.7,965,168,734,109,1049,27.9,42.7,1.5754
26/07/2004,,9,-200,993,-200,7.2,866,111,832,98,823,28.8,38.9,1.5184
26/07/2004,,10,-200,962,-200,6.8,849,111,861,97,804,31.7,31.5,1.4487
26/07/2004,,11,-200,974,-200,8.1,905,97,838,97,805,33.9,26.9,1.3964
26/07/2004,,12,-200,998,-200,8.3,913,90,834,90,826,34.7,26.5,1.4408
26/07/2004,,13,-200,964,-200,8.6,923,87,834,92,782,35.4,24.8,1.4017
26/07/2004,,14,-200,903,-200,5.3,780,67,975,76,593,35.2,24.1,1.3510
26/07/2004,,15,-200,973,-200,8.1,903,84,866,97,698,36.3,22.8,1.3564
26/07/2004,,16,-200,976,-200,8.2,907,86,867,101,719,35.4,23.8,1.3443
26/07/2004,,17,-200,1026,-200,12.0,1048,124,767,118,912,34.6,23.5,1.2691
26/07/2004,,18,-200,1163,-200,17.6,1227,144,659,129,1129,33.0,28.2,1.3921
26/07/2004,,19,-200,1082,-200,14.5,1134,130,709,131,1089,32.5,27.9,1.3373
26/07/2004,,20,-200,1029,-200,11.8,1042,122,756,130,1062,30.5,29.9,1.2875
26/07/2004,,21,-200,991,-200,9.4,953,82,815,106,924,29.1,33.1,1.3126
26/07/2004,,22,-200,950,-200,7.0,856,62,881,92,780,28.4,35.8,1.3665
26/07/2004,,23,-200,997,-200,8.0,898,65,813,97,856,27.7,37.9,1.3842
27/07/2004,,0,-200,912,-200,6.0,810,52,873,80,861,28.3,35.5,1.3414
27/07/2004,,1,-200,861,-200,4.3,729,22,942,40,684,27.1,38.6,1.3632
27/07/2004,,2,-200,838,-200,4.1,719,27,949,49,707,25.8,40.9,1.3377
27/07/2004,,3,-200,784,-200,2.0,587,-200,1128,-200,554,26.0,40.6,1.3467
27/07/2004,,4,-200,800,-200,2.4,615,29,1064,46,614,24.6,43.4,1.3248
27/07/2004,,5,-200,825,-200,2.7,634,29,1035,37,606,25.1,42.3,1.3260
27/07/2004,,6,-200,996,-200,6.9,853,135,796,92,1023,23.1,48.8,1.3638
27/07/2004,,7,-200,1086,-200,9.2,947,181,724,115,1134,24.7,46.8,1.4337
27/07/2004,,8,-200,1041,-200,9.6,962,119,728,102,936,24.6,45.1,1.3714
27/07/2004,,9,-200,991,-200,9.1,944,116,765,104,868,26.2,38.5,1.2932
27/07/2004,,10,-200,999,-200,9.3,953,143,780,109,879,29.3,31.0,1.2445
27/07/2004,,11,-200,981,-200,8.5,918,126,839,108,785,31.2,26.6,1.1920
27/07/2004,,12,-200,926,-200,6.9,853,94,894,90,651,31.1,26.2,1.1619
27/07/2004,,13,-200,939,-200,6.9,853,96,890,81,679,31.7,26.4,1.2153
27/07/2004,,14,-200,915,-200,6.4,828,90,928,87,630,31.7,25.6,1.1790
27/07/2004,,15,-200,883,-200,6.2,820,93,942,82,594,32.6,22.5,1.0901
27/07/2004,,16,-200,926,-200,7.3,869,101,925,99,655,32.8,22.2,1.0835
27/07/2004,,17,-200,989,-200,10.7,1004,123,818,119,783,32.4,22.4,1.0701
27/07/2004,,18,-200,1003,-200,11.9,1045,136,781,128,865,31.4,22.7,1.0270
27/07/2004,,19,-200,933,-200,10.6,1001,109,819,111,776,28.4,24.7,0.9404
27/07/2004,,20,-200,912,-200,9.3,951,124,846,114,861,27.7,24.2,0.8820
27/07/2004,,21,-200,888,-200,6.7,843,82,892,100,729,26.1,28.3,0.9456
27/07/2004,,22,-200,858,-200,7.2,866,69,874,88,715,25.3,28.4,0.9041
27/07/2004,,23,-200,837,-200,5.9,809,60,940,78,615,25.2,27.7,0.8740
28/07/2004,,0,-200,902,-200,8.7,929,90,835,101,824,24.5,28.0,0.8489
28/07/2004,,1,-200,860,-200,6.8,847,58,873,77,748,23.6,31.9,0.9195
28/07/2004,,2,-200,794,-200,3.8,698,53,999,78,767,22.8,34.7,0.9514
28/07/2004,,3,-200,742,-200,2.2,602,-200,1156,-200,513,23.6,33.2,0.9577
28/07/2004,,4,-200,779,-200,3.2,663,45,1022,65,671,20.5,41.2,0.9802
